Active Internet connections (w/o servers)
Proto Recv-Q Send-Q Local Address           Foreign Address         State      
tcp6       0      0 ::ffff:10.42.0.17:48902 se-in-f148.1e100.:https TIME_WAIT  
tcp6       0      0 ::ffff:10.42.0.17:37158 sh-in-f139.1e100.:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:42020 sc-in-f95.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:49780 se-in-f94.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:38460 si-in-f154.1e100.:https TIME_WAIT  
tcp6       0      0 ::ffff:10.42.0.17:46552 se-in-f139.1e100.:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:42232 sg-in-f95.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:42090 sc-in-f95.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:49670 se-in-f94.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:49766 se-in-f94.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:49786 se-in-f94.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:39892 sl-in-f139.1e100.:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:42084 sc-in-f95.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:49768 se-in-f94.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:37160 sh-in-f139.1e100.:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:43852 sb-in-f95.1e100.n:https TIME_WAIT  
tcp6       0      0 ::ffff:10.42.0.17:42138 sg-in-f95.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:41968 sc-in-f95.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:42380 sf-in-f94.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:42310 sg-in-f207.1e100.:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:49668 se-in-f94.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:49764 se-in-f94.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:47466 sa-in-f155.1e100.:https TIME_WAIT  
tcp6       0      0 ::ffff:10.42.0.17:42016 sc-in-f95.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:42452 sf-in-f94.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:42078 sc-in-f95.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:47602 sa-in-f155.1e100.:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:42156 sg-in-f95.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:49778 se-in-f94.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:42140 sg-in-f95.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:42018 sc-in-f95.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:38570 si-in-f154.1e100.:https TIME_WAIT  
tcp6       0      0 ::ffff:10.42.0.17:47582 sa-in-f155.1e100.:https TIME_WAIT  
tcp6       0    178 ::ffff:10.42.0.17:46856 si-in-f132.1e100.:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:41982 sc-in-f95.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:46554 se-in-f139.1e100.:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:47826 se-in-f136.1e100.:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:47826 se-in-f136.1e100.:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:49510 se-in-f94.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:41974 sc-in-f95.1e100.n:https ESTABLISHED
tcp6       0      0 ::ffff:10.42.0.17:42640 sc-in-f188.1e100.n:5228 ESTABLISHED
udp        0      0 10.42.0.170:39301       216.239.32.223:https    ESTABLISHED
udp        0      0 10.42.0.170:49747       sf-in-f93.1e100.n:https ESTABLISHED
udp        0      0 10.42.0.170:39530       216.239.32.223:https    ESTABLISHED
udp        0      0 10.42.0.170:46082       se-in-f94.1e100.n:https ESTABLISHED
udp        0      0 10.42.0.170:46188       216.239.32.223:https    ESTABLISHED
udp        0      0 10.42.0.170:40367       216.239.32.223:https    ESTABLISHED
udp        0      0 10.42.0.170:48652       sg-in-f95.1e100.n:https ESTABLISHED
udp        0      0 10.42.0.170:48681       216.239.32.223:https    ESTABLISHED
udp        0    768 10.42.0.170:38860       sf-in-f104.1e100.:https ESTABLISHED
udp        0      0 10.42.0.170:bootpc      OVPNCLIENT:bootps       ESTABLISHED
udp        0      0 10.42.0.170:41056       sa-in-f95.1e100.n:https ESTABLISHED
udp        0      0 10.42.0.170:41092       sf-in-f95.1e100.n:https ESTABLISHED
udp        0      0 10.42.0.170:43233       216.239.32.223:https    ESTABLISHED
Active UNIX domain sockets (w/o servers)
Proto RefCnt Flags       Type       State         I-Node   Path
unix  2      [ ]         DGRAM                    77362    /data/vendor/wifi/wpa/sockets/wpa_ctrl_1700-3
unix  2      [ ]         DGRAM                    46460    /data/system/unsolzygotesocket
unix  2      [ ]         DGRAM                    77358    /dev/socket/location/genl_cli_ctrl_sock
unix  4      [ ]         DGRAM                    78126    /dev/socket/vendor_wpa_wlan0
unix  2      [ ]         DGRAM                    77360    /dev/socket/location/genl_cli_mon_sock
unix  2      [ ]         DGRAM                    79666    /dev/socket/location/cld80211_cli_ctrl_sock
unix  2      [ ]         DGRAM                    79668    /dev/socket/location/cld80211_cli_mon_sock
unix  2      [ ]         DGRAM                    11102    /dev/socket/qti_dpm_uds_file
unix  2      [ ]         DGRAM                    78763    /data/vendor/wifi/wpa/sockets/wpa_ctrl_1631-1
unix  2      [ ]         DGRAM                    78764    /data/vendor/wifi/wpa/sockets/wpa_ctrl_1631-2
unix  2      [ ]         DGRAM                    13950    /dev/socket/location/xtra/socket_xtra
unix  2      [ ]         DGRAM                    11143    /dev/socket/adpl_cmd_uds_file
unix  204    [ ]         DGRAM                    21174    /dev/socket/logdw
unix  2      [ ]         DGRAM                    36038    /dev/socket/location/socket_hal
unix  5      [ ]         DGRAM                    77050    /data/vendor/wifi/wpa/sockets/wlan0
unix  79     [ ]         DGRAM                    32974    /dev/socket/statsdw
unix  2      [ ]         STREAM                   15841    /dev/socket/dpmwrapper
unix  6      [ ]         DGRAM                    77026    /dev/socket/wifihal/wifihal_ctrlsock
unix  2      [ ]         DGRAM                    77184    /data/vendor/misc/cutback/wpa_ctrl_1730-1
unix  2      [ ]         DGRAM                    77185    /data/vendor/misc/cutback/wpa_ctrl_1730-2
unix  2      [ ]         DGRAM                    36847    /dev/socket/ipacm_log_file
unix  2      [ ]         DGRAM                    20972    @gplisnr@
unix  2      [ ]         DGRAM                    37121    /data/vendor/wifi/sockets/cnss_user_server
unix  2      [ ]         DGRAM                    13555    
unix  2      [ ]         DGRAM                    83011    
unix  3      [ ]         STREAM     CONNECTED     197708   
unix  3      [ ]         SEQPACKET  CONNECTED     50684    
unix  2      [ ]         DGRAM                    37294    
unix  2      [ ]         DGRAM                    15211    
unix  2      [ ]         DGRAM                    206560   
unix  3      [ ]         SEQPACKET  CONNECTED     52481    
unix  2      [ ]         DGRAM                    34654    
unix  3      [ ]         STREAM     CONNECTED     210613   
unix  2      [ ]         DGRAM                    36195    
unix  2      [ ]         DGRAM                    72273    
unix  2      [ ]         DGRAM                    34857    
unix  3      [ ]         SEQPACKET  CONNECTED     49879    
unix  3      [ ]         STREAM     CONNECTED     63030    
unix  3      [ ]         STREAM     CONNECTED     27347    /dev/socket/traced_producer
unix  3      [ ]         STREAM     CONNECTED     206630   
unix  2      [ ]         DGRAM                    192496   
unix  2      [ ]         DGRAM                    55885    
unix  2      [ ]         DGRAM                    13741    
unix  2      [ ]         DGRAM                    19996    
unix  3      [ ]         SEQPACKET  CONNECTED     45847    
unix  3      [ ]         SEQPACKET  CONNECTED     52411    
unix  3      [ ]         SEQPACKET  CONNECTED     50693    
unix  3      [ ]         STREAM     CONNECTED     16350    /dev/socket/qmux_radio/ril_ipc
unix  3      [ ]         STREAM     CONNECTED     79665    
unix  3      [ ]         SEQPACKET  CONNECTED     62057    
unix  3      [ ]         SEQPACKET  CONNECTED     51697    
unix  3      [ ]         SEQPACKET  CONNECTED     41956    
unix  2      [ ]         DGRAM                    52269    
unix  2      [ ]         DGRAM                    50720    
unix  2      [ ]         DGRAM                    36925    
unix  3      [ ]         SEQPACKET  CONNECTED     53535    
unix  2      [ ]         DGRAM                    52282    
unix  3      [ ]         STREAM     CONNECTED     10960    
unix  2      [ ]         DGRAM                    14568    
unix  2      [ ]         DGRAM                    191623   
unix  3      [ ]         SEQPACKET  CONNECTED     62601    
unix  2      [ ]         DGRAM                    52274    
unix  3      [ ]         STREAM     CONNECTED     69109    /debug_ramdisk/.magisk/socket
unix  2      [ ]         DGRAM                    44366    
unix  2      [ ]         DGRAM                    15174    
unix  2      [ ]         DGRAM                    40452    
unix  3      [ ]         SEQPACKET  CONNECTED     62600    
unix  2      [ ]         DGRAM                    81777    
unix  3      [ ]         SEQPACKET  CONNECTED     52368    
unix  3      [ ]         SEQPACKET  CONNECTED     50582    
unix  2      [ ]         DGRAM                    10962    
unix  2      [ ]         DGRAM                    127      
unix  3      [ ]         SEQPACKET  CONNECTED     64761    
unix  3      [ ]         STREAM     CONNECTED     44449    
unix  3      [ ]         STREAM     CONNECTED     197707   
unix  2      [ ]         DGRAM                    195094   
unix  3      [ ]         SEQPACKET  CONNECTED     89678    
unix  2      [ ]         DGRAM                    40694    
unix  2      [ ]         DGRAM                    15507    
unix  3      [ ]         SEQPACKET  CONNECTED     49655    
unix  3      [ ]         SEQPACKET  CONNECTED     67409    
unix  2      [ ]         DGRAM                    210605   
unix  2      [ ]         DGRAM                    187123   
unix  3      [ ]         SEQPACKET  CONNECTED     53028    
unix  2      [ ]         DGRAM                    35862    
unix  3      [ ]         SEQPACKET  CONNECTED     51221    
unix  2      [ ]         DGRAM                    13053    
unix  2      [ ]         DGRAM                    75692    
unix  3      [ ]         SEQPACKET  CONNECTED     49878    
unix  2      [ ]         DGRAM                    10459    
unix  2      [ ]         DGRAM                    15488    
unix  2      [ ]         DGRAM                    214221   
unix  2      [ ]         DGRAM                    50717    
unix  2      [ ]         DGRAM                    213365   
unix  2      [ ]         DGRAM                    110116   
unix  3      [ ]         SEQPACKET  CONNECTED     76142    
unix  3      [ ]         STREAM     CONNECTED     53292    
unix  3      [ ]         STREAM     CONNECTED     52453    
unix  3      [ ]         SEQPACKET  CONNECTED     50584    
unix  2      [ ]         DGRAM                    52292    
unix  3      [ ]         DGRAM                    15316    
unix  2      [ ]         DGRAM                    53094    
unix  3      [ ]         SEQPACKET  CONNECTED     49994    
unix  3      [ ]         STREAM     CONNECTED     70496    
unix  3      [ ]         SEQPACKET  CONNECTED     62767    
unix  2      [ ]         DGRAM                    51266    
unix  2      [ ]         DGRAM                    213423   
unix  2      [ ]         DGRAM                    83107    
unix  3      [ ]         SEQPACKET  CONNECTED     51183    
unix  2      [ ]         DGRAM                    10373    
unix  2      [ ]         DGRAM                    45584    
unix  2      [ ]         DGRAM                    35825    
unix  2      [ ]         DGRAM                    35004    
unix  3      [ ]         SEQPACKET  CONNECTED     47053    
unix  3      [ ]         STREAM     CONNECTED     202018   
unix  2      [ ]         DGRAM                    13007    
unix  2      [ ]         DGRAM                    156302   
unix  2      [ ]         DGRAM                    49875    
unix  2      [ ]         DGRAM                    85637    
unix  2      [ ]         DGRAM                    35923    
unix  2      [ ]         DGRAM                    51584    
unix  3      [ ]         SEQPACKET  CONNECTED     52508    
unix  2      [ ]         DGRAM                    14554    
unix  3      [ ]         STREAM     CONNECTED     206590   
unix  2      [ ]         DGRAM                    196061   
unix  2      [ ]         DGRAM                    37796    
unix  2      [ ]         DGRAM                    211871   
unix  2      [ ]         DGRAM                    50724    
unix  2      [ ]         DGRAM                    44678    
unix  3      [ ]         STREAM     CONNECTED     53291    
unix  2      [ ]         DGRAM                    34876    
unix  3      [ ]         SEQPACKET  CONNECTED     76170    
unix  3      [ ]         SEQPACKET  CONNECTED     74158    
unix  3      [ ]         SEQPACKET  CONNECTED     44378    
unix  3      [ ]         SEQPACKET  CONNECTED     41865    
unix  3      [ ]         STREAM     CONNECTED     40030    
unix  2      [ ]         DGRAM                    195626   
unix  2      [ ]         DGRAM                    51389    
unix  3      [ ]         SEQPACKET  CONNECTED     208549   
unix  2      [ ]         DGRAM                    35785    
unix  2      [ ]         DGRAM                    20666    
unix  3      [ ]         STREAM     CONNECTED     191802   
unix  3      [ ]         SEQPACKET  CONNECTED     81780    
unix  3      [ ]         STREAM     CONNECTED     50494    
unix  2      [ ]         DGRAM                    38048    
unix  3      [ ]         STREAM     CONNECTED     205712   
unix  2      [ ]         DGRAM                    56246    
unix  2      [ ]         DGRAM                    44671    
unix  2      [ ]         DGRAM                    41111    
unix  2      [ ]         DGRAM                    27132    
unix  3      [ ]         SEQPACKET  CONNECTED     52469    
unix  2      [ ]         DGRAM                    13758    
unix  3      [ ]         STREAM     CONNECTED     197679   
unix  3      [ ]         SEQPACKET  CONNECTED     62604    
unix  2      [ ]         DGRAM                    40673    
unix  2      [ ]         DGRAM                    45341    
unix  3      [ ]         STREAM     CONNECTED     187766   
unix  3      [ ]         SEQPACKET  CONNECTED     52470    
unix  2      [ ]         DGRAM                    35678    
unix  3      [ ]         STREAM     CONNECTED     196842   
unix  2      [ ]         DGRAM                    44551    
unix  3      [ ]         SEQPACKET  CONNECTED     47052    
unix  3      [ ]         STREAM     CONNECTED     37882    
unix  2      [ ]         DGRAM                    79596    
unix  3      [ ]         STREAM     CONNECTED     202019   
unix  3      [ ]         STREAM     CONNECTED     186649   
unix  3      [ ]         SEQPACKET  CONNECTED     64754    
unix  3      [ ]         STREAM     CONNECTED     70508    
unix  3      [ ]         SEQPACKET  CONNECTED     49876    
unix  3      [ ]         SEQPACKET  CONNECTED     36572    
unix  2      [ ]         DGRAM                    61724    
unix  3      [ ]         SEQPACKET  CONNECTED     50692    
unix  2      [ ]         DGRAM                    15297    
unix  2      [ ]         DGRAM                    76139    
unix  3      [ ]         SEQPACKET  CONNECTED     68201    
unix  2      [ ]         DGRAM                    13949    
unix  3      [ ]         SEQPACKET  CONNECTED     149420   
unix  2      [ ]         DGRAM                    27541    
unix  2      [ ]         DGRAM                    35072    
unix  3      [ ]         STREAM     CONNECTED     70507    
unix  3      [ ]         SEQPACKET  CONNECTED     50128    
unix  3      [ ]         STREAM     CONNECTED     202017   
unix  3      [ ]         STREAM     CONNECTED     63141    /dev/socket/dpmd
unix  3      [ ]         STREAM     CONNECTED     52456    
unix  2      [ ]         DGRAM                    28952    
unix  2      [ ]         DGRAM                    36913    
unix  2      [ ]         DGRAM                    44400    
unix  3      [ ]         SEQPACKET  CONNECTED     52454    
unix  2      [ ]         DGRAM                    19885    
unix  3      [ ]         SEQPACKET  CONNECTED     53536    
unix  2      [ ]         DGRAM                    42337    
unix  2      [ ]         DGRAM                    52286    
unix  3      [ ]         SEQPACKET  CONNECTED     50689    
unix  3      [ ]         SEQPACKET  CONNECTED     191800   
unix  2      [ ]         DGRAM                    50983    
unix  2      [ ]         DGRAM                    13774    
unix  2      [ ]         DGRAM                    82143    
unix  3      [ ]         SEQPACKET  CONNECTED     52972    
unix  3      [ ]         SEQPACKET  CONNECTED     49995    
unix  2      [ ]         DGRAM                    79257    
unix  2      [ ]         DGRAM                    13260    
unix  2      [ ]         DGRAM                    15561    
unix  3      [ ]         STREAM     CONNECTED     74101    
unix  3      [ ]         SEQPACKET  CONNECTED     64593    
unix  2      [ ]         DGRAM                    206739   
unix  2      [ ]         DGRAM                    35315    
unix  2      [ ]         DGRAM                    34752    
unix  3      [ ]         SEQPACKET  CONNECTED     62603    
unix  2      [ ]         DGRAM                    42275    
unix  3      [ ]         STREAM     CONNECTED     49301    
unix  2      [ ]         DGRAM                    213427   
unix  3      [ ]         STREAM     CONNECTED     52433    
unix  2      [ ]         DGRAM                    34643    
unix  2      [ ]         DGRAM                    41883    
unix  3      [ ]         STREAM     CONNECTED     186652   
unix  2      [ ]         DGRAM                    15621    
unix  3      [ ]         SEQPACKET  CONNECTED     51896    
unix  2      [ ]         DGRAM                    12583    
unix  3      [ ]         STREAM     CONNECTED     79664    
unix  2      [ ]         DGRAM                    50176    
unix  2      [ ]         DGRAM                    76423    
unix  3      [ ]         SEQPACKET  CONNECTED     51897    
unix  3      [ ]         STREAM     CONNECTED     186648   
unix  2      [ ]         DGRAM                    56240    
unix  3      [ ]         STREAM     CONNECTED     205691   
unix  3      [ ]         SEQPACKET  CONNECTED     76143    
unix  2      [ ]         DGRAM                    41760    
unix  2      [ ]         DGRAM                    42293    
unix  3      [ ]         SEQPACKET  CONNECTED     44379    
unix  3      [ ]         SEQPACKET  CONNECTED     41864    
unix  2      [ ]         DGRAM                    35838    
unix  2      [ ]         DGRAM                    12423    
unix  3      [ ]         SEQPACKET  CONNECTED     53027    
unix  3      [ ]         SEQPACKET  CONNECTED     44430    
unix  2      [ ]         DGRAM                    21063    
unix  3      [ ]         STREAM     CONNECTED     196843   @com.android.internal.os.AppZygoteInit/d0928a48-404c-4d8a-827e-d027131e2670
unix  2      [ ]         DGRAM                    51846    
unix  3      [ ]         SEQPACKET  CONNECTED     62607    
unix  2      [ ]         DGRAM                    52301    
unix  2      [ ]         DGRAM                    52999    
unix  3      [ ]         STREAM     CONNECTED     52468    
unix  3      [ ]         SEQPACKET  CONNECTED     50123    
unix  2      [ ]         DGRAM                    151584   
unix  3      [ ]         SEQPACKET  CONNECTED     50842    
unix  3      [ ]         STREAM     CONNECTED     50497    /dev/socket/zygote_secondary
unix  2      [ ]         DGRAM                    41807    
unix  3      [ ]         STREAM     CONNECTED     53401    /dev/socket/traced_producer
unix  2      [ ]         DGRAM                    13480    
unix  3      [ ]         SEQPACKET  CONNECTED     11375    
unix  2      [ ]         DGRAM                    44924    
unix  2      [ ]         DGRAM                    52817    
unix  3      [ ]         STREAM     CONNECTED     74100    
unix  3      [ ]         SEQPACKET  CONNECTED     36565    
unix  2      [ ]         DGRAM                    15497    
unix  3      [ ]         STREAM     CONNECTED     51752    
unix  2      [ ]         DGRAM                    40705    
unix  3      [ ]         STREAM     CONNECTED     33368    
unix  2      [ ]         DGRAM                    29620    
unix  2      [ ]         DGRAM                    14639    
unix  2      [ ]         DGRAM                    75949    
unix  2      [ ]         DGRAM                    41758    
unix  2      [ ]         DGRAM                    42369    
unix  3      [ ]         STREAM     CONNECTED     191810   
unix  3      [ ]         STREAM     CONNECTED     52467    
unix  3      [ ]         STREAM     CONNECTED     38883    /data/vendor/misc/cutback/cutback_ipc
unix  2      [ ]         DGRAM                    40456    
unix  2      [ ]         DGRAM                    39067    
unix  2      [ ]         DGRAM                    51657    
unix  2      [ ]         DGRAM                    205739   
unix  3      [ ]         SEQPACKET  CONNECTED     149421   
unix  2      [ ]         DGRAM                    37029    
unix  2      [ ]         DGRAM                    36037    
unix  2      [ ]         DGRAM                    32883    
unix  3      [ ]         SEQPACKET  CONNECTED     52507    
unix  2      [ ]         DGRAM                    51024    
unix  2      [ ]         DGRAM                    50165    
unix  3      [ ]         SEQPACKET  CONNECTED     208550   
unix  3      [ ]         SEQPACKET  CONNECTED     62766    
unix  2      [ ]         DGRAM                    56053    
unix  2      [ ]         DGRAM                    41741    
unix  3      [ ]         SEQPACKET  CONNECTED     52386    
unix  2      [ ]         DGRAM                    10410    
unix  2      [ ]         DGRAM                    22697    
unix  3      [ ]         STREAM     CONNECTED     186783   
unix  3      [ ]         STREAM     CONNECTED     62123    
unix  2      [ ]         DGRAM                    35784    
unix  2      [ ]         DGRAM                    35849    
unix  3      [ ]         SEQPACKET  CONNECTED     51696    
unix  3      [ ]         STREAM     CONNECTED     45234    /dev/socket/location/mq/location-mq-s
unix  2      [ ]         DGRAM                    12654    
unix  2      [ ]         DGRAM                    213435   
unix  2      [ ]         DGRAM                    10738    
unix  3      [ ]         SEQPACKET  CONNECTED     68200    
unix  2      [ ]         DGRAM                    55939    
unix  3      [ ]         SEQPACKET  CONNECTED     11376    
unix  3      [ ]         SEQPACKET  CONNECTED     52369    
unix  3      [ ]         SEQPACKET  CONNECTED     50583    
unix  2      [ ]         DGRAM                    20909    
unix  3      [ ]         STREAM     CONNECTED     206589   
unix  2      [ ]         DGRAM                    41479    
unix  2      [ ]         DGRAM                    36934    
unix  2      [ ]         DGRAM                    69098    
unix  3      [ ]         STREAM     CONNECTED     44361    
unix  2      [ ]         DGRAM                    50918    
unix  3      [ ]         SEQPACKET  CONNECTED     50477    /dev/socket/lmkd
unix  2      [ ]         DGRAM                    12417    
unix  3      [ ]         STREAM     CONNECTED     187880   
unix  2      [ ]         DGRAM                    56248    
unix  3      [ ]         SEQPACKET  CONNECTED     44429    
unix  3      [ ]         STREAM     CONNECTED     10961    
unix  2      [ ]         DGRAM                    45577    
unix  3      [ ]         STREAM     CONNECTED     52457    
unix  2      [ ]         DGRAM                    32891    
unix  3      [ ]         STREAM     CONNECTED     210614   
unix  3      [ ]         STREAM     CONNECTED     50496    
unix  2      [ ]         DGRAM                    37576    
unix  2      [ ]         DGRAM                    40473    
unix  3      [ ]         SEQPACKET  CONNECTED     49893    
unix  2      [ ]         DGRAM                    210757   
unix  3      [ ]         SEQPACKET  CONNECTED     62606    
unix  2      [ ]         DGRAM                    44403    
unix  2      [ ]         DGRAM                    41274    
unix  3      [ ]         STREAM     CONNECTED     62124    
unix  3      [ ]         SEQPACKET  CONNECTED     67410    
unix  3      [ ]         SEQPACKET  CONNECTED     81779    
unix  2      [ ]         DGRAM                    51906    
unix  3      [ ]         SEQPACKET  CONNECTED     50581    
unix  2      [ ]         DGRAM                    37297    
unix  2      [ ]         DGRAM                    20960    
unix  3      [ ]         STREAM     CONNECTED     206631   
unix  3      [ ]         SEQPACKET  CONNECTED     69138    
unix  2      [ ]         DGRAM                    62564    
unix  2      [ ]         DGRAM                    50896    
unix  3      [ ]         STREAM     CONNECTED     10757    
unix  3      [ ]         STREAM     CONNECTED     215309   
unix  2      [ ]         DGRAM                    214246   
unix  3      [ ]         STREAM     CONNECTED     13756    
unix  2      [ ]         DGRAM                    71150    
